ticker,price,gap_pct,rsi14,px_vs_sma50,px_vs_sma200,weekly_up,weekly_r1,weekly_s1,room_to_weekly_r1_pct,daily_break_level,daily_breakout,daily_retest,in_daily_box_middle,grade,score
TDW,75.55,-0.32,44.11,11.53,34.12,True,88.99,49.54,17.79,88.99,False,False,False,C,6.0
OIH,373.88,-0.21,28.02,4.28,31.44,True,406.12,280.19,8.62,406.12,False,False,False,C,6.0
HAFN,6.74,-0.15,36.82,3.89,13.49,True,7.95,5.17,18.03,7.95,False,False,True,C,6.0
EXPD,144.04,-0.11,63.35,-6.43,8.66,False,167.19,129.59,16.07,167.19,False,False,True,C,6.0
O,65.32,-0.11,42.16,3.89,10.4,True,67.94,55.86,4.01,67.94,False,False,False,C,6.0
MCD,327.61,-0.07,42.75,2.3,6.22,True,341.75,321.32,4.32,341.75,False,False,True,C,6.0
HAL,34.34,-0.07,41.09,1.36,30.47,True,37.03,24.92,7.83,37.03,False,False,False,C,6.0
KTB,68.21,-0.04,51.3,5.24,-2.76,False,80.31,62.23,17.74,80.31,False,False,True,C,6.0
CAT,703.98,-0.04,33.56,1.8,33.56,True,789.81,557.46,12.19,789.81,False,False,False,C,6.0
ES,73.22,-0.03,38.68,3.01,7.21,True,76.41,66.6,4.36,76.41,False,False,False,C,6.0
NEE,93.1,-0.03,38.68,5.37,16.61,True,95.91,78.36,3.02,95.91,False,False,False,C,6.0
CB,331.85,-0.03,44.23,3.72,13.1,True,345.67,296.06,4.16,345.67,False,False,False,C,6.0
CAH,217.48,-0.01,38.57,0.38,19.9,True,233.6,213.58,7.41,233.6,False,False,True,C,6.0
CVE,23.58,-0.0,60.98,15.42,37.17,True,18.75,15.63,-20.48,24.06,False,True,False,C,6.0
RLX,2.37,0.0,44.76,1.69,0.83,True,2.46,2.23,4.02,2.46,False,False,True,C,6.0
KO,78.38,0.0,35.89,3.66,10.35,True,82.0,76.35,4.62,82.0,False,False,False,C,6.0
APD,288.04,0.08,60.97,5.41,5.59,False,296.46,268.12,2.92,296.82,False,False,False,C,6.0
PEP,160.17,0.08,26.69,2.34,9.55,True,171.48,156.09,7.06,171.48,False,False,False,C,6.0
JNJ,243.8,0.09,44.62,5.24,26.37,True,251.71,235.43,3.24,251.71,False,False,False,C,6.0
GC=F,5035.6,0.1,43.24,2.25,24.8,True,5405.0,4400.0,7.34,5586.2,False,False,True,C,6.0
FRT,106.41,0.11,43.98,1.81,7.39,True,110.89,99.29,4.21,110.89,False,False,True,C,6.0
FANG,182.74,0.13,63.14,11.14,22.15,True,164.44,139.41,-10.01,186.66,False,True,False,C,6.0
SYY,85.51,0.15,29.54,2.73,8.33,True,91.85,71.23,7.41,91.85,False,False,False,C,6.0
WMT,126.01,0.17,47.53,2.56,17.11,True,134.69,115.48,6.89,134.69,False,False,False,C,6.0
UGL,71.6,0.43,40.07,1.0,41.94,True,81.9,61.04,14.39,90.4,False,False,True,C,6.0
BITI,24.44,-0.85,29.96,-3.28,15.82,True,30.34,20.64,24.14,30.93,False,False,False,C,5.0
SOXS,38.1,-0.6,57.36,-5.0,-61.64,False,47.4,31.4,24.41,76.0,False,False,False,C,5.0
QID,21.11,-0.38,54.78,3.73,-5.32,False,21.54,18.87,2.04,21.87,False,False,False,C,5.0
CHRW,172.17,-0.32,45.45,-5.03,22.48,True,194.54,149.36,12.99,203.34,False,False,True,C,5.0
GLL,17.99,-0.28,58.68,-7.26,-43.62,False,22.0,15.87,22.29,26.27,False,False,False,C,5.0
FCX,57.62,-0.15,26.8,-6.22,20.89,True,69.75,58.23,21.05,69.75,False,False,True,C,5.0
^TNX,4.22,-0.14,68.96,1.38,0.6,False,4.31,3.96,2.16,4.31,False,True,True,C,5.0
ECL,277.01,-0.11,12.19,-3.29,1.47,True,309.27,251.77,11.65,309.27,False,False,True,C,5.0
PPH,105.01,-0.1,30.42,-2.33,9.63,True,112.58,101.64,7.21,112.58,False,False,True,C,5.0
ALB,164.28,-0.07,35.55,-3.68,48.98,True,206.0,156.04,25.4,206.0,False,False,False,C,5.0
TMV,36.91,-0.03,67.72,2.7,1.18,False,38.16,33.0,3.39,38.16,False,False,False,C,5.0
FDS,206.27,-0.01,54.77,-13.94,-35.5,False,230.03,185.0,11.52,306.1,False,False,False,C,5.0
XLB,49.54,-0.0,15.89,-1.89,7.59,True,54.14,42.03,9.29,54.14,False,False,True,C,5.0
GWW,1069.88,-0.0,32.62,-2.72,4.53,True,1174.21,996.28,9.75,1218.63,False,False,False,C,5.0
IH,1.86,0.0,59.69,-1.0,-24.67,False,2.24,1.67,20.72,2.34,False,False,False,C,5.0
IYM,174.92,0.0,24.18,-0.62,14.09,True,189.81,139.08,8.51,189.81,False,False,True,C,5.0
IYR,98.87,0.0,38.11,1.17,2.82,True,101.8,94.41,2.96,101.8,False,False,True,C,5.0
UYM,28.76,0.0,16.19,-4.52,12.52,True,34.54,21.34,20.1,34.54,False,False,True,C,5.0
SLB,44.85,0.0,15.41,-7.12,16.21,True,52.45,34.65,16.95,52.45,False,False,True,C,5.0
DOV,207.07,0.01,20.27,-3.44,9.56,True,237.54,197.97,14.71,237.54,False,False,False,C,5.0
SMH,396.63,0.07,39.8,-0.68,18.23,True,427.94,374.24,7.89,427.94,False,False,False,C,5.0
AEM,211.26,0.08,28.06,-0.29,28.8,True,255.24,187.04,20.82,255.24,False,False,True,C,5.0
NDSN,269.42,0.08,17.8,-2.87,12.88,True,305.28,223.29,13.31,305.28,False,False,True,C,5.0
SPGI,427.28,0.14,55.71,-9.85,-15.32,False,452.69,381.61,5.95,552.25,False,False,False,C,5.0
ITW,269.45,0.14,16.11,-1.8,4.16,True,303.16,244.55,12.51,303.16,False,False,True,C,5.0
SOXX,340.12,0.17,39.16,-0.89,19.5,True,368.82,323.33,8.44,368.82,False,False,False,C,5.0
ROP,352.5,0.18,61.72,-5.47,-25.71,False,369.27,313.07,4.76,454.81,False,False,False,C,5.0
SCCO,175.64,0.23,28.85,-7.36,32.79,True,223.89,181.6,27.47,223.89,False,False,False,C,5.0
ADP,209.59,0.26,53.43,-10.57,-23.68,False,226.5,203.26,8.07,268.08,False,False,False,C,5.0
NG=F,3.1,0.29,56.52,-13.28,-13.12,False,7.83,2.78,152.48,7.83,False,False,False,C,5.0
FLNG,28.75,0.31,57.41,6.2,12.75,True,27.46,25.41,-4.49,30.85,False,False,False,C,5.0
BDX,161.62,0.34,7.13,-3.1,6.93,True,187.35,151.32,15.92,187.35,False,False,False,C,5.0
CCJ,110.96,0.34,40.73,-4.5,23.33,True,126.13,107.92,13.67,135.24,False,False,True,C,5.0
BOIL,18.48,0.35,58.24,-10.29,-41.81,False,41.25,15.55,123.21,41.25,False,False,False,C,5.0
SOXL,54.77,0.54,36.46,-7.98,38.79,True,72.36,49.33,32.12,72.36,False,False,True,C,5.0
WTI,93.57,2770.25,62.55,3922.09,4663.53,True,2.59,1.5,-97.23,4.04,True,False,False,C,5.0
FNGD,62.96,-0.49,33.63,3.08,8.33,False,75.53,44.5,19.97,75.53,False,False,True,C,4.0
SPXU,52.82,-0.47,63.64,7.4,-6.73,False,53.43,46.65,1.15,55.13,False,False,False,C,4.0
DRN,9.82,-0.46,35.35,2.79,4.29,False,10.81,8.51,10.08,10.81,False,False,False,C,4.0
DIG,59.03,-0.44,69.26,21.05,52.98,True,39.12,34.35,-33.73,59.82,False,True,False,C,4.0
CHD,98.14,-0.23,27.91,1.73,6.46,False,106.04,81.57,8.05,106.04,False,False,False,C,4.0
GLNG,43.87,-0.16,46.61,3.72,7.99,False,47.48,41.68,8.23,47.48,False,False,False,C,4.0
LIN,494.5,-0.08,43.8,5.73,8.25,False,510.65,444.02,3.27,510.65,False,False,False,C,4.0
ED,114.98,-0.03,68.31,6.91,12.8,True,115.25,96.96,0.23,115.75,False,True,False,C,4.0
SJM,106.65,-0.01,45.13,0.37,0.99,False,119.39,94.18,11.95,119.39,False,False,True,C,4.0
TTE,83.4,-0.0,65.18,13.31,28.16,True,66.92,62.16,-19.76,83.41,False,True,False,C,4.0
IYE,61.17,0.0,69.61,10.88,25.33,True,49.58,46.15,-18.95,61.42,False,True,False,C,4.0
ERX,91.81,0.0,69.26,21.59,53.87,True,60.5,53.08,-34.1,92.79,False,True,False,C,4.0
CL,90.26,0.01,29.51,0.42,6.47,False,99.33,75.96,10.05,99.33,False,False,True,C,4.0
ADM,71.91,0.04,65.49,7.56,19.61,True,70.09,65.5,-2.53,73.72,False,True,False,C,4.0
FAZ,51.26,-0.5,61.42,19.11,18.61,False,47.61,39.24,-7.12,53.78,False,False,False,C,3.0
KOS,2.39,-0.21,55.02,41.8,44.32,False,1.2,0.84,-49.79,2.77,False,False,False,C,3.0
^VIX,23.76,-0.13,57.1,23.9,35.06,False,23.1,13.38,-2.78,35.3,False,False,True,C,3.0
AIBD,9.23,-0.05,51.39,9.63,8.27,False,8.24,7.22,-10.73,9.98,False,False,False,C,3.0
NQ=F,24740.75,-0.02,45.45,-2.18,1.32,False,25494.75,24239.75,3.05,26349.0,False,False,True,C,3.0
ES=F,6720.75,-0.01,36.62,-2.65,1.29,False,7043.0,6751.5,4.79,7043.0,False,False,True,C,3.0
BBH,188.84,0.0,37.31,-2.97,6.81,False,202.91,190.79,7.45,202.91,False,False,False,C,3.0
IYH,63.11,0.0,31.42,-3.5,3.57,False,66.86,64.4,5.94,67.63,False,False,True,C,3.0
IYW,190.56,0.0,47.5,-2.45,0.54,False,205.69,185.32,7.94,205.69,False,False,True,C,3.0
AFL,110.11,0.05,38.45,-1.3,1.85,False,119.32,106.32,8.36,119.32,False,False,True,C,3.0
ABBV,221.78,0.08,40.45,-1.2,3.26,False,237.11,204.27,6.91,237.11,False,False,True,C,3.0
XLK,139.26,0.09,47.56,-2.1,1.34,False,149.9,134.99,7.64,149.9,False,False,True,C,3.0
BEN,24.53,0.14,29.67,-6.35,1.07,False,28.32,21.11,15.45,28.32,False,False,False,C,3.0
NUE,163.96,0.18,30.08,-7.23,8.55,False,196.9,155.0,20.09,196.9,False,False,False,C,3.0
IBM,249.2,0.25,69.38,-9.82,-10.76,False,319.9,220.72,28.37,319.9,False,False,False,C,3.0
SSO,55.26,0.26,35.85,-5.11,1.12,False,60.37,56.04,9.25,60.37,False,False,False,C,3.0
ZD,41.56,0.27,78.51,17.16,19.58,True,50.55,22.45,21.63,50.55,False,False,False,C,3.0
MRVL,90.87,0.27,65.32,10.66,13.91,True,85.47,75.24,-5.94,95.05,False,False,False,C,3.0
CURE,100.74,0.35,30.58,-10.48,6.82,False,120.49,106.96,19.6,123.8,False,False,False,C,3.0
SRRK,40.45,0.4,29.34,-10.2,6.17,False,49.82,40.62,23.16,49.82,False,False,False,C,3.0
USD,53.99,0.4,41.51,-2.97,11.89,False,61.65,47.81,14.19,61.68,False,False,True,C,3.0
QLD,66.58,0.4,44.5,-4.33,0.52,False,75.22,67.26,12.98,75.22,False,False,False,C,3.0
SPXL,203.9,0.42,35.33,-7.99,0.16,False,234.09,209.68,14.81,234.09,False,False,False,C,3.0
LABU,156.09,0.49,36.1,-6.83,36.03,False,188.5,147.46,20.76,198.18,False,False,False,C,3.0
TNA,46.04,0.68,32.71,-12.94,4.44,False,57.99,49.72,25.96,60.44,False,False,False,C,3.0
NUGT,207.32,0.88,25.88,-16.01,35.58,False,320.79,203.64,54.73,320.79,False,False,False,C,3.0
SPXS,37.72,-0.42,63.54,7.44,-5.32,False,37.57,33.29,-0.4,39.38,False,False,False,C,2.0
KOLD,19.66,-0.28,36.99,-23.08,-33.45,False,24.69,13.44,25.58,49.47,False,False,False,C,2.0
HHH,64.69,-0.26,22.73,-16.63,-16.15,False,85.56,77.47,32.26,87.0,False,False,False,C,2.0
SDS,71.6,-0.26,63.7,5.11,-3.87,False,72.1,65.71,0.7,73.67,False,False,True,C,2.0
COP,121.63,-0.21,73.47,13.92,26.92,True,122.5,90.75,0.72,122.5,False,True,False,C,2.0
ABT,108.93,-0.17,34.26,-4.92,-13.67,False,116.82,105.27,7.24,129.46,False,False,False,C,2.0
ESS,251.85,-0.16,39.57,-0.92,-4.65,False,266.49,244.63,5.81,266.49,False,False,True,C,2.0
AIBU,40.14,-0.12,47.95,-10.94,-16.57,False,52.47,36.87,30.72,52.47,False,False,False,C,2.0
MDT,88.3,-0.1,21.45,-9.65,-6.48,False,105.5,95.17,19.48,105.5,False,False,False,C,2.0
PG,151.24,-0.07,25.12,-1.21,-1.34,False,167.25,137.62,10.59,167.25,False,False,True,C,2.0
WST,241.03,-0.05,46.39,-3.6,-4.3,False,254.61,223.83,5.63,291.38,False,False,False,C,2.0
BRO,68.96,-0.04,46.4,-6.08,-21.88,False,73.8,65.68,7.02,81.74,False,False,False,C,2.0
KVUE,17.6,-0.03,26.7,-1.54,-5.52,False,19.18,16.56,8.98,19.18,False,False,True,C,2.0
PNR,89.42,-0.02,10.94,-10.93,-14.33,False,104.19,92.92,16.52,109.09,False,False,False,C,2.0
TMF,37.26,-0.01,32.37,-3.25,-4.33,False,41.88,36.27,12.4,41.88,False,False,False,C,2.0
GSM,4.44,0.0,42.51,-10.81,-1.57,False,5.66,4.72,27.48,5.66,False,False,False,C,2.0
IYG,82.73,0.0,38.17,-7.1,-6.03,False,92.37,85.32,11.65,95.75,False,False,False,C,2.0
MKC,57.92,0.0,16.52,-12.22,-15.24,False,72.41,59.62,25.02,72.41,False,False,False,C,2.0
HRL,22.7,0.02,20.34,-6.06,-11.8,False,26.22,23.09,15.51,26.22,False,False,False,C,2.0
CLX,112.67,0.02,27.05,-2.2,-3.7,False,128.9,96.66,14.4,128.9,False,False,True,C,2.0
KMB,99.39,0.03,20.37,-3.66,-14.9,False,111.82,96.26,12.51,111.82,False,False,False,C,2.0
EMR,132.9,0.05,25.0,-9.64,-2.81,False,165.15,123.38,24.27,165.15,False,False,False,C,2.0
LOW,243.68,0.07,17.93,-8.7,-1.17,False,293.06,262.67,20.26,293.06,False,False,False,C,2.0
DRIP,4.91,0.1,21.21,-29.63,-42.84,False,9.47,7.54,92.87,9.47,False,False,False,C,2.0
DEC,14.57,0.1,75.13,7.68,2.14,True,14.85,12.35,1.92,15.13,False,False,False,C,2.0
GPC,105.99,0.15,19.65,-17.51,-18.46,False,151.57,121.4,43.0,151.57,False,False,False,C,2.0
CTAS,194.54,0.16,42.54,-0.22,-3.65,False,209.08,186.14,7.47,209.08,False,False,True,C,2.0
ERY,11.74,0.17,29.61,-20.4,-40.16,False,21.17,18.66,80.32,20.93,False,False,False,C,2.0
FAS,119.67,0.18,37.84,-19.37,-26.25,False,161.66,148.17,35.09,184.4,False,False,False,C,2.0
AOS,67.46,0.19,16.63,-8.38,-3.56,False,81.87,69.36,21.36,81.87,False,False,False,C,2.0
AMCR,40.96,0.21,9.81,-9.59,-6.67,False,50.94,40.85,24.37,50.94,False,False,False,C,2.0
SHW,324.42,0.22,21.01,-7.48,-6.2,False,377.77,342.0,16.44,377.77,False,False,False,C,2.0
PPG,104.13,0.24,15.92,-9.98,-4.37,False,133.43,102.01,28.14,133.43,False,False,False,C,2.0
TROW,88.1,0.26,23.29,-10.77,-13.36,False,109.46,91.7,24.25,109.46,False,False,False,C,2.0
NVDU,109.9,0.26,40.91,-3.53,-5.0,False,128.05,99.5,16.52,128.05,False,False,True,C,2.0
SWK,71.68,0.29,14.74,-13.26,-3.05,False,93.37,77.2,30.26,93.37,False,False,False,C,2.0
UBOT,23.89,0.42,23.74,-12.42,-3.16,False,30.22,24.64,26.5,30.22,False,False,False,C,2.0
UDOW,53.36,0.49,26.36,-11.79,-0.67,False,66.21,58.67,24.08,66.21,False,False,False,C,2.0
UPRO,106.98,0.51,35.24,-7.99,-0.08,False,122.85,110.29,14.83,122.85,False,False,False,C,2.0
NVDL,82.1,0.52,40.45,-3.58,-1.88,False,95.73,74.32,16.6,95.73,False,False,True,C,2.0
ERIE,250.2,0.61,42.85,-8.68,-20.22,False,292.69,275.82,16.98,292.69,False,False,False,C,2.0
TQQQ,47.87,0.62,43.9,-7.12,-1.93,False,58.01,49.37,21.18,58.01,False,False,False,C,2.0
TECL,100.9,0.66,45.8,-8.89,-9.22,False,130.8,92.47,29.63,130.8,False,False,False,C,2.0
SCO,8.8,0.74,10.11,-42.56,-49.05,False,20.46,17.56,132.5,20.66,False,False,False,C,2.0
TRX,32.01,1833.84,39.74,2035.52,4011.24,True,2.02,0.84,-93.69,2.8,True,False,False,C,2.0
GOLD,5035.6,10318.12,19.27,9905.86,15828.08,True,66.7,23.0,-98.68,66.7,True,False,False,C,2.0
TZA,6.99,-0.99,65.79,10.4,-18.95,False,6.75,5.71,-3.43,7.56,False,False,False,C,0.0
DUST,50.77,-0.65,72.51,1.67,-61.34,False,60.1,34.6,18.38,79.5,False,False,False,C,0.0
CHRD,124.7,-0.23,77.5,21.18,24.86,True,101.13,87.35,-18.9,127.56,False,True,False,C,0.0
GUSH,37.96,-0.18,77.94,33.64,53.93,True,26.71,20.81,-29.64,38.2,False,True,False,C,0.0
EQNR,35.77,-0.13,80.23,28.25,41.08,True,24.9,22.26,-30.39,35.83,False,True,False,C,0.0
CNQ,48.87,-0.12,88.47,24.17,44.76,True,35.12,30.13,-28.14,48.94,False,True,False,C,0.0
XOP,168.46,-0.12,79.08,16.71,26.84,True,139.48,123.16,-17.2,168.98,False,True,False,C,0.0
SU,60.18,-0.08,74.83,12.9,37.15,True,45.6,42.09,-24.23,60.27,False,True,False,C,0.0
PARR,54.82,-0.07,77.17,32.52,51.63,True,48.4,36.6,-11.71,55.31,False,True,False,C,0.0
APA,34.59,-0.06,77.81,23.52,46.77,True,27.72,23.25,-19.86,34.7,False,True,False,C,0.0
LNG,251.72,-0.03,75.69,14.69,12.67,False,259.24,186.2,2.99,259.24,False,False,False,C,0.0
PBR,19.05,-0.03,74.78,25.95,46.07,True,13.62,11.43,-28.5,19.29,False,True,False,C,0.0
XLE,57.94,-0.02,70.52,11.07,26.01,True,46.66,43.77,-19.47,58.22,False,True,False,C,0.0
SHEL,90.66,-0.01,79.38,15.66,22.7,True,75.56,68.62,-16.66,90.73,False,True,False,C,0.0
CVX,197.46,0.02,70.7,11.3,24.68,True,159.18,146.49,-19.39,198.88,False,True,False,C,0.0
WDS,22.25,0.04,75.24,20.44,33.37,True,17.61,14.57,-20.85,22.48,False,True,False,C,0.0
ATO,189.31,0.14,71.66,8.02,12.9,True,180.65,163.57,-4.57,189.95,False,True,False,C,0.0
IOT,31.86,0.47,70.29,5.71,-12.55,False,35.56,24.13,11.6,39.34,False,False,True,C,0.0
OIL,93.57,229.24,,232.46,219.66,False,28.42,28.42,-69.63,29.4,True,False,False,C,0.0
GTE,8.41,-0.71,88.04,44.34,77.76,True,6.44,3.82,-23.42,8.78,False,False,False,C,-1.0
CL=F,93.57,-0.67,73.39,38.52,46.27,True,66.48,55.76,-28.95,119.48,False,False,False,C,-1.0
CF,122.55,-0.62,70.23,27.4,37.3,True,93.08,75.87,-24.05,137.44,False,False,False,C,-1.0
BZ=F,96.36,-0.44,71.24,33.4,42.44,True,71.88,59.45,-25.4,119.4,False,False,False,C,-1.0
UCO,38.86,-0.41,85.6,56.42,70.07,True,24.6,18.49,-36.7,40.8,False,False,False,C,-1.0
USO,115.94,-0.4,83.29,41.67,54.22,True,80.38,67.35,-30.67,124.07,False,False,False,C,-1.0
MPC,228.52,-0.21,75.48,18.14,25.22,True,210.32,190.32,-7.96,236.11,False,False,False,C,-1.0
BNO,48.14,-0.15,87.75,41.53,56.87,True,31.73,27.83,-34.09,50.3,False,False,False,C,-1.0
VLO,232.45,-0.12,74.56,17.33,39.91,True,206.77,194.58,-11.05,240.27,False,False,False,C,-1.0
PSX,173.31,0.04,76.85,14.35,28.36,True,163.79,149.14,-5.49,178.38,False,False,False,C,-1.0
LWLG,7.67,1.32,77.05,83.17,124.11,True,4.95,3.0,-35.46,8.04,False,False,False,C,-1.0
EOG,134.95,-0.02,72.0,15.62,17.65,False,114.25,102.28,-15.34,136.14,False,True,False,C,-2.0
VG,12.46,-0.64,72.31,29.71,9.64,False,10.43,8.55,-16.29,13.55,False,False,False,C,-3.0
RB=F,2.95,-0.15,82.91,42.66,46.39,False,2.02,1.67,-31.48,3.22,False,False,False,C,-3.0
SDOW,33.82,-0.38,72.04,11.6,-6.1,False,31.28,27.55,-7.51,35.18,False,False,False,C,-4.0
